Date,RIO,RIO.L
2020-06-23,46.57756042480469,4312.3212890625
2020-06-24,45.52195739746094,4212.97216796875
2020-06-25,46.446632385253906,4246.24462890625
2020-06-26,45.661067962646484,4249.05615234375
2020-06-29,45.48922348022461,4253.27392578125
2020-06-30,45.972015380859375,4263.58349609375
2020-07-01,45.80835723876953,4168.9208984375
2020-07-02,46.06203079223633,4259.83447265625
2020-07-03,46.60211181640625,4178.76171875
2020-07-06,46.60211181640625,4264.521484375
2020-07-07,46.56937789916992,4283.2666015625
2020-07-08,47.70681381225586,4322.630859375
2020-07-09,47.428592681884766,4322.630859375
2020-07-10,48.197792053222656,4326.3798828125
2020-07-13,48.075050354003906,4461.34521484375
2020-07-14,49.7852897644043,4521.79833984375
2020-07-15,49.80984115600586,4540.54345703125
2020-07-16,50.06351089477539,4520.392578125
2020-07-17,50.85726547241211,4630.98876953125
2020-07-20,51.07820129394531,4648.328125
2020-07-21,50.16989517211914,4541.01220703125
2020-07-22,50.27627182006836,4517.5810546875
2020-07-23,49.65436553955078,4513.83154296875
2020-07-24,49.72801208496094,4449.62890625
2020-07-27,51.20094680786133,4535.38818359375
2020-07-28,50.14533996582031,4466.03125
2020-07-29,51.29096603393555,4496.9609375
2020-07-30,49.94895553588867,4382.14697265625
2020-07-31,49.94895553588867,4325.44287109375
2020-08-03,50.66086959838867,4503.99072265625
2020-08-04,50.619956970214844,4472.5927734375
2020-08-05,52.86209487915039,4646.92236328125
2020-08-06,52.367431640625,4533.33935546875
2020-08-07,51.10142135620117,4484.8359375
2020-08-10,51.65477752685547,4507.40625
2020-08-11,51.43678665161133,4542.943359375
2020-08-12,52.25004959106445,4646.67236328125
2020-08-13,51.8140754699707,4564.5537109375
2020-08-14,51.63800811767578,4519.41259765625
2020-08-17,52.367431640625,4594.32763671875
2020-08-18,53.30645751953125,4607.77392578125
2020-08-19,52.17459487915039,4601.05078125
2020-08-20,52.11590576171875,4479.5537109375
2020-08-21,51.58769989013672,4500.68359375
2020-08-24,51.830841064453125,4543.423828125
2020-08-25,51.1768798828125,4440.65478515625
2020-08-26,51.78053665161133,4510.2880859375
2020-08-27,51.31941223144531,4427.208984375
2020-08-28,51.96499252319336,4451.70068359375
2020-08-31,51.336177825927734,4470.9091796875
2020-09-01,52.15782165527344,4470.9091796875
2020-09-02,52.25004959106445,4473.79052734375
2020-09-03,50.51453399658203,4324.92041015625
2020-09-04,51.56255340576172,4394.55322265625
2020-09-07,51.03434753417969,4495.40087890625
2020-09-08,51.03434753417969,4514.1298828125
2020-09-09,51.92306900024414,4600.57080078125
2020-09-10,51.051116943359375,4594.8076171875
2020-09-11,53.60828399658203,4794.58203125
2020-09-14,53.54121017456055,4802.265625
2020-09-15,54.857521057128906,4931.9267578125
2020-09-16,54.362850189208984,4850.2880859375
2020-09-17,54.26225280761719,4792.66162109375
2020-09-18,54.010719299316406,4808.98876953125
2020-09-21,51.64638900756836,4614.0166015625
2020-09-22,51.487091064453125,4583.7626953125
2020-09-23,50.64029312133789,4589.044921875
2020-09-24,51.28587341308594,4622.1806640625
2020-09-25,50.60675811767578,4545.82470703125
2020-09-28,50.71575164794922,4493.48046875
2020-09-29,50.48099136352539,4525.6552734375
2020-09-30,50.63191223144531,4471.3896484375
2020-10-01,50.15401077270508,4464.66650390625
2020-10-02,50.71575164794922,4508.3671875
2020-10-05,51.336177825927734,4501.16357421875
2020-10-06,49.977943420410156,4468.50830078125
2020-10-07,51.3110237121582,4573.677734375
2020-10-08,51.579322814941406,4552.06787109375
2020-10-09,52.05721664428711,4610.65576171875
2020-10-12,51.72185134887695,4542.462890625
2020-10-13,51.20203399658203,4528.05615234375
2020-10-14,51.143341064453125,4521.8134765625
2020-10-15,50.766056060791016,4473.310546875
2020-10-16,50.34684753417969,4462.74560546875
2020-10-19,49.65934753417969,4424.8076171875
2020-10-20,49.95279312133789,4408.47998046875
2020-10-21,50.4893798828125,4401.7568359375
2020-10-22,50.22108840942383,4366.7001953125
2020-10-23,49.96955871582031,4396.95458984375
2020-10-26,48.862850189208984,4309.0732421875
2020-10-27,48.586177825927734,4251.92578125
2020-10-28,46.46498107910156,4097.29296875
2020-10-29,47.49623489379883,4162.60400390625
2020-10-30,47.59684753417969,4184.6943359375
2020-11-02,48.13343048095703,4252.40673828125
2020-11-03,49.31559753417969,4320.5986328125
2020-11-04,48.29273223876953,4264.89208984375
2020-11-05,49.28205871582031,4314.83544921875
2020-11-06,51.00081253051758,4439.21435546875
2020-11-09,51.61285400390625,4451.70068359375
2020-11-10,52.57703399658203,4586.64404296875
2020-11-11,52.795021057128906,4584.24267578125
2020-11-12,52.032066345214844,4576.55908203125
2020-11-13,52.40935134887695,4544.86376953125
2020-11-16,52.962703704833984,4592.88671875
2020-11-17,53.03816223144531,4559.27099609375
2020-11-18,52.8956298828125,4607.77392578125
2020-11-19,52.91240310668945,4529.4970703125
2020-11-20,53.26453399658203,4584.24267578125
2020-11-23,54.81559753417969,4673.56494140625
2020-11-24,56.718807220458984,4853.169921875
2020-11-25,55.57017517089844,4723.98876953125
2020-11-26,55.377342224121094,4707.6611328125
2020-11-27,55.377342224121094,4727.8310546875
2020-11-30,54.47185516357422,4642.83056640625
2020-12-01,56.60143280029297,4799.86474609375
2020-12-02,58.848384857177734,5031.81396484375
2020-12-03,60.84381103515625,5168.1982421875
2020-12-04,61.975669860839844,5234.4697265625
2020-12-07,61.179176330566406,5245.03466796875
2020-12-08,61.112098693847656,5228.70703125
2020-12-09,60.692893981933594,5156.6728515625
2020-12-10,62.025978088378906,5306.50390625
2020-12-11,62.14336013793945,5326.67333984375
2020-12-14,62.36972427368164,5322.8310546875
2020-12-15,63.878883361816406,5381.4189453125
2020-12-16,63.63573455810547,5329.5546875
2020-12-17,64.22262573242188,5383.33984375
2020-12-18,64.23101043701172,5430.40185546875
2020-12-21,63.95433044433594,5385.26123046875
2020-12-22,63.12430191040039,5359.32861328125
2020-12-23,63.82856750488281,5378.53759765625
2020-12-24,63.669273376464844,5353.56591796875
2020-12-28,63.37582015991211,5409.27197265625
2020-12-29,63.82856750488281,5409.27197265625
2020-12-30,63.7111930847168,5322.8310546875
2020-12-31,63.06561279296875,5253.6787109375
2021-01-04,64.88497161865234,5525.48681640625
2021-01-05,66.45281219482422,5539.8935546875
2021-01-06,69.42080688476562,5873.1708984375
2021-01-07,72.08696746826172,6060.45947265625
2021-01-08,72.68223571777344,6060.45947265625
2021-01-11,70.24244689941406,5949.046875
2021-01-12,70.44366455078125,5885.65673828125
2021-01-13,68.54884338378906,5756.9560546875
2021-01-14,71.13117218017578,5889.49853515625
2021-01-15,67.46729278564453,5710.8544921875
2021-01-18,68.41470336914062,5737.74755859375
2021-01-19,68.41470336914062,5683.00146484375
2021-01-20,69.3201904296875,5795.3740234375
2021-01-21,69.0770492553711,5689.724609375
2021-01-22,68.24702453613281,5643.62255859375
2021-01-25,67.98709869384766,5644.5830078125
2021-01-26,68.02064514160156,5675.3173828125
2021-01-27,65.97491455078125,5507.23828125
2021-01-28,65.8239974975586,5460.17626953125
2021-01-29,64.07170867919922,5367.97265625
2021-02-01,65.79045867919922,5447.68994140625
2021-02-02,64.55799102783203,5395.826171875
2021-02-03,65.00234985351562,5414.07421875
2021-02-04,64.99395751953125,5424.63916015625
2021-02-05,65.79884338378906,5397.74658203125
2021-02-08,67.31637573242188,5532.2099609375
2021-02-09,68.24702453613281,5541.814453125
2021-02-10,69.63878631591797,5687.8037109375
2021-02-11,68.98482513427734,5678.19873046875
2021-02-12,70.141845703125,5699.3291015625
2021-02-15,73.4703369140625,5941.36279296875
2021-02-16,73.4703369140625,6012.4365234375
2021-02-17,73.39488983154297,5988.42578125
2021-02-18,73.85601043701172,5988.42578125
2021-02-19,75.44900512695312,6100.79833984375
2021-02-22,75.76760864257812,6070.06396484375
2021-02-23,75.88497924804688,6062.38037109375
2021-02-24,76.89107513427734,6103.68017578125
2021-02-25,75.5663833618164,6223.736328125
2021-02-26,73.27751159667969,5942.32373046875
2021-03-01,75.28971099853516,6053.736328125
2021-03-02,76.58086395263672,6181.4765625
2021-03-03,76.17842864990234,6180.51611328125
2021-03-04,71.84492492675781,5704.5390625
2021-03-05,73.37129974365234,5681.24755859375
2021-03-08,73.1607666015625,5861.75830078125
2021-03-09,71.86246490478516,5647.2802734375
2021-03-10,70.36241149902344,5482.296875
2021-03-11,72.37126159667969,5610.4013671875
2021-03-12,71.29226684570312,5575.46435546875
2021-03-15,69.80975341796875,5431.83154296875
2021-03-16,69.12552642822266,5444.4482421875
2021-03-17,69.05534362792969,5298.87451171875
2021-03-18,68.03775024414062,5393.982421875
2021-03-19,67.1517562866211,5309.55029296875
2021-03-22,66.73946380615234,5227.05810546875
2021-03-23,65.1780014038086,5187.26806640625
2021-03-24,65.57274627685547,5261.99560546875
2021-03-25,65.84468841552734,5191.14990234375
2021-03-26,68.46760559082031,5369.72021484375
2021-03-29,67.51142120361328,5318.2841796875
2021-03-30,68.31847381591797,5413.39208984375
2021-03-31,68.11670684814453,5386.21875
2021-04-01,68.40618896484375,5318.2841796875
2021-04-05,70.06414794921875,5460.9462890625
2021-04-06,69.10797119140625,5460.9462890625
2021-04-07,70.19573211669922,5573.52294921875
2021-04-08,70.35363006591797,5585.1689453125
2021-04-09,69.65185546875,5495.88427734375
2021-04-12,69.2571029663086,5478.4150390625
2021-04-13,69.73957824707031,5532.7626953125
2021-04-14,71.68702697753906,5676.39501953125
2021-04-15,73.49411010742188,5807.41162109375
2021-04-16,74.38011169433594,5875.34521484375
2021-04-19,75.70472717285156,5909.31298828125
2021-04-20,74.3187026977539,5779.26708984375
2021-04-21,75.44155883789062,5797.70654296875
2021-04-22,73.69587707519531,5827.79150390625
2021-04-23,75.8275375366211,5938.427734375
2021-04-26,77.41531372070312,6036.447265625
2021-04-27,76.24860382080078,5973.36474609375
2021-04-28,76.81880187988281,5985.0107421875
2021-04-29,76.7837142944336,5974.33544921875
2021-04-30,74.61695861816406,5896.6962890625
2021-05-03,76.2749252319336,5937.45654296875
2021-05-04,76.45914459228516,5937.45654296875
2021-05-05,79.2838134765625,6218.89892578125
2021-05-06,80.14349365234375,6285.86279296875
2021-05-07,81.73126983642578,6342.1513671875
2021-05-10,82.2927017211914,6461.52099609375
2021-05-11,83.02957916259766,6347.97412109375
2021-05-12,81.36283874511719,6380.970703125
2021-05-13,78.96800994873047,6117.9677734375
2021-05-14,77.39777374267578,5953.955078125
2021-05-17,79.50312042236328,6089.82373046875
2021-05-18,78.45922088623047,6065.5615234375
2021-05-19,75.59945678710938,5860.7880859375
2021-05-20,75.95034790039062,5850.11279296875
2021-05-21,75.13452911376953,5817.1162109375
2021-05-24,75.16961669921875,5815.17529296875
2021-05-25,73.75727844238281,5730.7421875
2021-05-26,74.38888549804688,5739.47705078125
2021-05-27,76.96793365478516,5894.75537109375
2021-05-28,76.69599151611328,5885.05029296875
2021-06-01,79.65225219726562,6118.9384765625
2021-06-02,79.1434555053711,6118.9384765625
2021-06-03,77.64340209960938,5989.86328125
2021-06-04,78.73115539550781,6035.47607421875
2021-06-07,77.30128479003906,5959.77783203125
2021-06-08,77.73112487792969,6009.27294921875
2021-06-09,76.20475006103516,5888.93212890625
2021-06-10,76.23106384277344,5854.96533203125
2021-06-11,76.73985290527344,5938.427734375
2021-06-14,76.29246520996094,5912.22412109375
2021-06-15,75.80998992919922,5836.52587890625
2021-06-16,74.26607513427734,5842.3486328125
2021-06-17,72.8274154663086,5708.4208984375
2021-06-18,71.09050750732422,5637.57568359375
2021-06-21,72.01158905029297,5621.0771484375
2021-06-22,72.9063720703125,5707.45068359375
2021-06-23,73.44148254394531,5751.12255859375
2021-06-24,74.40642547607422,5822.93896484375
2021-06-25,74.58187103271484,5883.109375
2021-06-28,74.09062957763672,5824.8798828125
2021-06-29,74.22221374511719,5850.11279296875
2021-06-30,73.59060668945312,5773.44384765625
2021-07-01,72.56425476074219,5758.88671875
2021-07-02,73.3625259399414,5780.2373046875
2021-07-05,72.3186264038086,5861.75830078125
2021-07-06,72.3186264038086,5711.33251953125
2021-07-07,73.9765853881836,5859.81787109375
2021-07-08,72.35371398925781,5692.8935546875
2021-07-09,75.43277740478516,5925.81103515625
2021-07-12,75.4678726196289,5919.98828125
2021-07-13,74.72222900390625,5896.6962890625
2021-07-14,75.2047119140625,5908.341796875
2021-07-15,75.6608657836914,5960.74853515625
2021-07-16,72.62565612792969,5755.97509765625
2021-07-19,70.37995910644531,5585.1689453125
2021-07-20,71.4501724243164,5663.77880859375
2021-07-21,72.75724029541016,5794.794921875
2021-07-22,72.0028305053711,5673.48388671875
2021-07-23,72.60810852050781,5751.12255859375
2021-07-26,75.48542022705078,5929.69287109375
2021-07-27,72.61688232421875,5862.72900390625
2021-07-28,75.98544311523438,5946.19140625
2021-07-29,77.78374481201172,6100.4990234375
2021-07-30,75.71349334716797,5920.95849609375
2021-08-02,76.58195495605469,6032.564453125
2021-08-03,78.41535186767578,6095.64697265625
2021-08-04,77.66094207763672,6106.322265625
2021-08-05,74.33625030517578,5849.14208984375
2021-08-06,74.53800964355469,5854.96533203125
2021-08-09,75.06434631347656,5910.283203125
2021-08-10,76.26615142822266,5982.099609375
2021-08-11,75.52928161621094,5920.95849609375
2021-08-12,74.28125762939453,5592.81103515625
2021-08-13,74.54399871826172,5605.708984375
2021-08-16,73.22089385986328,5490.61865234375
2021-08-17,72.09485626220703,5436.0498046875
2021-08-18,69.5612564086914,5296.15478515625
2021-08-19,67.9566421508789,5151.29931640625
2021-08-20,68.05048370361328,5185.03271484375
2021-08-23,68.50090026855469,5212.8134765625
2021-08-24,70.46208953857422,5367.59033203125
2021-08-25,70.75298309326172,5379.49658203125
2021-08-26,69.4580307006836,5274.32763671875
2021-08-27,71.15648651123047,5361.6376953125
2021-08-30,71.37230682373047,5339.81005859375
2021-08-31,70.44332122802734,5339.81005859375
2021-09-01,70.2931900024414,5290.2021484375
2021-09-02,70.640380859375,5363.6220703125
2021-09-03,71.19402313232422,5365.6064453125
2021-09-06,69.96475219726562,5295.16259765625
2021-09-07,69.96475219726562,5317.982421875
2021-09-08,69.01700592041016,5263.41357421875
2021-09-09,67.61883544921875,5122.52685546875
2021-09-10,68.66980743408203,5222.73486328125
2021-09-13,69.23282623291016,5245.5546875
2021-09-14,68.2193832397461,5138.4013671875
2021-09-15,69.02638244628906,5178.087890625
2021-09-16,65.81716918945312,4970.72607421875
2021-09-17,63.84659194946289,4791.64111328125
2021-09-20,61.99800491333008,4677.04638671875
2021-09-21,61.34115219116211,4670.1015625
2021-09-22,62.48595428466797,4803.05078125
2021-09-23,62.91761016845703,4819.91796875
2021-09-24,62.65486145019531,4792.63330078125
2021-09-27,63.377410888671875,4765.34912109375
2021-09-28,61.77280044555664,4738.064453125
2021-09-29,61.6883430480957,4782.7119140625
2021-09-30,62.7017822265625,4874.982421875
2021-10-01,62.69239807128906,4770.3095703125
2021-10-04,62.45780563354492,4774.7744140625
2021-10-05,62.28889846801758,4769.3173828125
2021-10-06,62.93637466430664,4746.994140625
2021-10-07,63.9310417175293,4911.6923828125
2021-10-08,64.25009155273438,4890.361328125
2021-10-11,65.50749969482422,5061.0126953125
2021-10-12,65.0195541381836,4965.765625
2021-10-13,64.79434967041016,4891.353515625
2021-10-14,66.70861053466797,5070.9345703125
2021-10-15,66.08929443359375,4998.5068359375
2021-10-18,65.85469818115234,4962.7890625
2021-10-19,66.52094268798828,5010.41259765625
2021-10-20,63.9310417175293,4847.2021484375
2021-10-21,61.50067138671875,4612.55615234375
2021-10-22,61.8197135925293,4635.8720703125
2021-10-25,62.7111701965332,4729.134765625
2021-10-26,61.960472106933594,4687.96044921875
2021-10-27,60.468467712402344,4620.9892578125
2021-10-28,60.5247688293457,4559.9716796875
2021-10-29,59.370574951171875,4524.75
2021-11-01,59.483177185058594,4524.75
2021-11-02,58.12254333496094,4425.53369140625
2021-11-03,58.282066345214844,4426.02978515625
2021-11-04,57.109107971191406,4400.72998046875
2021-11-05,56.88389587402344,4389.81591796875
2021-11-08,58.45097351074219,4438.927734375
2021-11-09,57.61582565307617,4405.6904296875
2021-11-10,56.62115478515625,4410.1552734375
2021-11-11,59.11721420288086,4560.9638671875
2021-11-12,58.497894287109375,4526.734375
2021-11-15,57.822265625,4478.6142578125
2021-11-16,56.81821060180664,4418.5888671875
2021-11-17,56.930816650390625,4418.0927734375
2021-11-18,56.208274841308594,4341.2001953125
2021-11-19,56.96834945678711,4420.07666015625
2021-11-22,58.188228607177734,4503.91455078125
2021-11-23,59.90544509887695,4633.8876953125
2021-11-24,59.82099151611328,4681.01513671875
2021-11-25,58.48851013183594,4631.4072265625
2021-11-26,58.48851013183594,4506.89111328125
2021-11-29,59.0609130859375,4585.271484375
2021-11-30,58.82632064819336,4575.84619140625
2021-12-01,58.32898712158203,4654.72314453125
2021-12-02,60.17757034301758,4683.99169921875
2021-12-03,57.550140380859375,4542.60888671875
2021-12-06,58.263301849365234,4556.4990234375
2021-12-07,60.205726623535156,4775.2705078125
2021-12-08,59.9429817199707,4701.3544921875
2021-12-09,60.03681564331055,4737.568359375
2021-12-10,60.15880584716797,4716.73291015625
2021-12-13,60.25263977050781,4710.7802734375
2021-12-14,60.712440490722656,4815.94921875
2021-12-15,60.57168960571289,4707.8037109375
2021-12-16,61.744651794433594,4844.7216796875
2021-12-17,60.90950393676758,4837.77685546875
2021-12-20,60.3652458190918,4722.18994140625
2021-12-21,61.941707611083984,4864.56494140625
2021-12-22,61.8197135925293,4816.4453125
2021-12-23,62.12937927246094,4826.36669921875
2021-12-24,62.317054748535156,4828.35107421875
2021-12-27,62.317054748535156,4808.01171875
2021-12-28,61.85725021362305,4808.01171875
2021-12-29,62.04492950439453,4808.01171875
2021-12-30,62.65486145019531,4862.08447265625
2021-12-31,62.814388275146484,4853.6513671875
